Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:83029900


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
83029900;2;01/04/2010;;1;1;"257,7387";"8,7786";"56,3862";23;21;2;2;2;"0,0";0;"29,6574";"24,5794";"19,4447";"15,5165";"13,0221";"12,5536";"12,095";"11,2077";"12,5536";"13,9893";"13,5006";"13,0221";"11,6464";"11,2077";"11,2077";"10,7787";"11,2077";"11,6464";"10,3595";"9,55";"8,7786";"96,0986";"257,7387";"128,5938";"122,9587";"243,5136";"172,8509";"146,0026";"129,7311";"106,574";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;
83029900;2;01/03/2010;;1;1;"160,4577";"6,0639";"24,5798";28;1;2;2;2;"0,0";0;"6,0639";"6,0639";"6,6881";"7,3482";"7,0136";"8,4071";"9,55";"17,1368";"13,9893";"10,3595";"8,0449";"6,0639";"6,0639";"6,6881";"6,6881";"6,6881";"6,3716";"6,0639";"7,0136";"6,6881";"6,3716";"6,3716";"6,0639";"22,5716";"33,6293";"47,3329";"37,8952";"160,4577";"134,3137";"105,5101";"42,4611";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1
83029900;2;01/02/2010;;1;1;"20,0484";"6,0639";"13,2553";14;7;1;1;1;;0;"17,1368";"18,2695";"12,095";"9,9499";"8,0449";"6,6881";"6,0639";"7,692";"9,9499";"12,095";"18,2695";"19,4447";"17,1368";"20,0484";"19,4447";"18,2695";"14,9972";"19,4447";"17,6979";"14,9972";"13,9893";"11,2077";"11,2077";"10,3595";"9,55";"9,1596";"9,1596";"8,7786";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
83029900;2;01/01/2010;;1;1;"96,0986";"10,3595";"30,579";14;9;1;1;1;"0,0";0;"35,3";"28,8978";"27,413";"17,1368";"59,8109";"47,3329";"30,4286";"16,5863";"10,3595";"11,2077";"23,2298";"25,9737";"37,0182";"96,0986";"72,5031";"40,5984";"30,4286";"25,2709";"13,9893";"17,1368";"19,4447";"27,413";"47,3329";"47,3329";"24,5794";"21,9244";"20,0484";"19,4447";"18,8518";"18,2695";"16,5863";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/12/2009;;1;1;"89,9912";"9,55";"29,7206";1;16;1;1;1;"0,0";0;"89,9912";"69,7144";"52,516";"35,3";"27,413";"23,899";"21,2882";"19,4447";"17,1368";"14,4881";"16,0462";"20,6629";"27,413";"21,9244";"13,0221";"9,55";"37,8952";"24,5794";"13,9893";"13,5006";"13,0221";"13,9893";"13,9893";"18,2695";"42,4611";"35,3";"52,516";"47,3329";"35,3";"38,7842";"40,5984";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/11/2009;;1;1;"120,7286";"8,0449";"35,1872";28;5;1;1;1;"0,0";0;"12,095";"11,2077";"10,3595";"9,1596";"8,0449";"28,8978";"29,6574";"36,1531";"39,6852";"33,6293";"32,0056";"21,9244";"20,6629";"19,4447";"18,2695";"19,4447";"18,2695";"20,6629";"33,6293";"47,3329";"35,3";"34,4587";"33,6293";"35,3";"35,3";"33,6293";"62,4608";"120,7286";"99,2027";"95,0713";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/10/2009;;1;1;"127,46";"12,095";"44,2808";16;30;1;1;1;"0,0";0;"41,5237";"59,8109";"37,8952";"28,8978";"25,2709";"47,3329";"28,8978";"23,2298";"21,9244";"20,0484";"21,9244";"103,393";"71,5694";"42,4611";"35,3";"127,46";"125,2025";"106,574";"95,0713";"52,516";"31,2113";"28,8978";"25,9737";"25,9737";"23,899";"23,2298";"34,4587";"24,5794";"13,9893";"12,095";"12,095";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/09/2009;;1;1;"167,8563";"6,6881";"47,3352";28;1;1;1;1;"0,0";0;"6,6881";"6,6881";"8,7786";"17,1368";"11,2077";"7,692";"10,3595";"83,0392";"63,3528";"85,9955";"69,7144";"102,34";"134,3137";"71,5694";"41,5237";"37,0182";"21,9244";"20,6629";"37,8952";"22,5716";"18,2695";"13,9893";"30,4286";"23,899";"18,8518";"15,5165";"25,9737";"167,8563";"122,9587";"121,8419";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/08/2009;;1;1;"164,1429";"4,9211";"28,2686";1;16;1;1;1;"0,0";0;"164,1429";"114,1217";"80,118";"40,5984";"32,0056";"24,5794";"20,6629";"18,8518";"17,1368";"14,9972";"11,2077";"9,55";"8,4071";"7,3482";"5,7651";"4,9211";"4,9211";"7,692";"69,7144";"52,516";"32,8116";"25,2709";"18,2695";"16,0462";"16,0462";"12,5536";"11,2077";"9,9499";"9,1596";"8,4071";"7,3482";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/07/2009;;1;1;"66,9628";"2,6505";"18,918";17;5;1;1;1;"0,0";0;"3,9149";"3,4614";"3,0402";"2,8414";"2,6505";"2,6505";"3,9149";"56,8903";"24,5794";"18,8518";"62,4608";"28,8978";"25,2709";"22,5716";"20,0484";"29,6574";"66,9628";"42,4611";"24,5794";"19,4447";"18,2695";"13,0221";"11,2077";"9,1596";"8,7786";"7,692";"7,0136";"8,7786";"8,4071";"7,692";"21,2882";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/06/2009;;1;1;"8,7786";"1,6632";"3,3221";1;14;1;1;1;;0;"8,7786";"6,0639";"4,1539";"3,0402";"3,0402";"2,6505";"2,4672";"2,2916";"1,8094";"1,8094";"2,2916";"2,1235";"1,8094";"1,6632";"1,6632";"2,2916";"7,3482";"4,4012";"3,9149";"3,2468";"2,6505";"2,4672";"2,6505";"3,0402";"3,9149";"4,4012";"3,9149";"3,0402";"3,0402";"3,6841";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/05/2009;;1;1;"9,9499";"1,3873";"2,9279";31;11;1;1;1;"0,0";0;"2,1311";"2,1311";"1,9922";"2,1311";"1,9922";"1,9922";"1,8594";"1,6119";"1,7327";"1,4968";"1,3873";"1,3873";"7,6829";"5,8479";"6,7237";"3,6841";"3,4614";"3,0402";"2,4672";"1,9628";"1,9628";"1,6632";"1,6632";"1,6632";"1,8094";"1,8094";"2,1235";"2,4672";"3,4614";"5,4751";"9,9499";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/04/2009;;1;1;"5,5738";"2,1311";"3,152";6;16;1;1;1;"0,0";0;"3,4818";"3,4818";"3,4818";"2,7515";"3,1023";"5,5738";"4,5631";"4,3311";"5,3084";"4,5631";"3,1023";"3,1023";"2,5864";"3,2884";"2,2764";"2,1311";"2,1311";"2,1311";"2,1311";"2,1311";"2,2764";"3,1023";"4,8032";"3,1023";"2,7515";"2,9234";"3,1023";"2,5864";"2,1311";"2,1311";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/03/2009;;1;1;"38,0";"3,2884";"11,2001";2;31;2;2;2;"0,0";0;"31,7634";"38,0";"27,4761";"20,0515";"13,8616";"11,5308";"10,2664";"15,9377";"15,9377";"16,4872";"17,6238";"14,3626";"13,3724";"10,677";"8,3705";"8,0218";"7,3537";"6,4227";"5,8479";"5,5738";"5,3084";"5,3084";"5,0516";"4,8032";"4,8032";"4,3311";"4,1071";"3,891";"3,891";"3,4818";"3,2884";1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/02/2009;;1;1;"52,2839";"6,4227";"18,2131";22;2;1;1;1;"0,0";0;"9,477";"6,4227";"6,4227";"11,5308";"24,0958";"11,0984";"10,2664";"11,5308";"14,3626";"19,425";"13,3724";"8,0218";"7,6829";"7,6829";"7,034";"6,4227";"18,8116";"25,4567";"24,0958";"18,8116";"39,6528";"52,2839";"27,4761";"23,3871";"26,7938";"23,3871";"26,7938";"28,1676";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
83029900;2;01/01/2009;;1;1;"81,9891";"4,3311";"28,5669";10;1;1;1;1;"0,0";0;"4,3311";"23,3871";"49,4199";"45,7352";"35,5912";"22,6925";"14,8755";"9,8664";"10,2664";"81,9891";"79,5435";"44,8378";"26,7938";"19,425";"15,4005";"17,6238";"38,0";"32,5104";"33,2666";"67,9074";"34,807";"26,7938";"20,0515";"15,4005";"13,3724";"12,4289";"13,3724";"24,0958";"26,1207";"15,4005";"10,2664";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/12/2008;;1;1;"14,3626";"2,5864";"6,8435";1;23;1;1;1;"0,0";0;"14,3626";"11,9742";"9,8664";"9,098";"7,6829";"7,034";"6,4227";"5,8479";"5,3084";"12,4289";"10,677";"8,0218";"7,034";"7,6829";"7,034";"5,8479";"5,5738";"4,8032";"3,891";"3,4818";"3,4818";"3,2884";"2,5864";"8,3705";"12,4289";"6,4227";"4,3311";"3,891";"4,3311";"5,0516";"3,891";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/11/2008;;1;1;"136,625";"17,0492";"44,8658";12;30;1;1;1;"0,0";0;"29,5782";"79,5435";"62,4569";"38,8217";"38,0";"37,1877";"40,4933";"26,7938";"21,3448";"24,0958";"21,3448";"136,625";"109,7874";"71,295";"51,3197";"43,0716";"51,3197";"32,5104";"26,7938";"37,1877";"34,0321";"54,2413";"58,2716";"51,3197";"38,0";"34,807";"32,5104";"26,1207";"20,0515";"17,0492";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/10/2008;;1;1;"272,2341";"6,4227";"85,6076";5;1;2;2;2;"0,0";0;"6,4227";"25,4567";"22,6925";"151,9695";"272,2341";"202,5117";"142,4614";"125,2025";"114,1217";"53,2578";"12,8949";"18,8116";"13,3724";"11,9742";"20,0515";"34,807";"151,9695";"189,4211";"99,2027";"110,8656";"43,0716";"35,5912";"120,7286";"111,9474";"107,6415";"114,1217";"67,9074";"38,8217";"94,0477";"86,9993";"53,2578";1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/09/2008;;1;1;"132,0156";"2,2764";"15,9171";13;1;1;1;1;"0,0";0;"2,2764";"2,7515";"2,5864";"2,7515";"2,5864";"8,3705";"7,034";"4,8032";"14,3626";"11,9742";"13,3724";"89,9912";"132,0156";"32,5104";"23,3871";"15,9377";"12,4289";"11,0984";"9,098";"8,3705";"13,3724";"9,098";"7,6829";"6,4227";"5,3084";"5,5738";"5,3084";"5,3084";"6,4227";"5,3084";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/08/2008;;1;1;"20,6914";"2,5864";"7,627";9;31;2;2;2;"0,0";0;"4,3311";"6,7237";"9,098";"6,7237";"4,8032";"5,0516";"7,034";"5,5738";"20,6914";"17,6238";"13,3724";"9,8664";"12,8949";"10,677";"11,9742";"13,3724";"9,098";"7,034";"5,8479";"5,3084";"5,8479";"6,4227";"5,8479";"5,8479";"5,3084";"4,1071";"3,6826";"3,4818";"3,1023";"3,1023";"2,5864";2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/07/2008;;1;1;"18,2113";"3,4818";"6,9086";1;30;2;2;2;"0,0";0;"18,2113";"14,3626";"12,4289";"12,8949";"11,9742";"10,2664";"8,3705";"7,6829";"7,6829";"7,034";"6,7237";"6,4227";"6,1308";"5,5738";"5,5738";"5,3084";"5,0516";"4,8032";"4,5631";"4,3311";"4,1071";"4,1071";"4,1071";"5,0516";"5,8479";"5,5738";"4,8032";"4,3311";"3,6826";"3,4818";"3,6826";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
83029900;2;01/06/2008;;1;1;"38,8217";"3,6826";"10,2454";29;26;2;2;2;"0,0";0;"4,8032";"4,8032";"6,4227";"19,425";"14,3626";"8,7292";"7,034";"6,4227";"5,8479";"5,5738";"5,0516";"6,4227";"10,2664";"10,677";"11,9742";"9,098";"7,3537";"6,4227";"5,8479";"5,5738";"8,3705";"7,6829";"5,8479";"4,5631";"3,891";"3,6826";"19,425";"24,0958";"38,8217";"28,8683";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
83029900;2;01/05/2008;;1;1;"64,6078";"4,3311";"14,6325";4;28;2;2;2;"0,0";0;"17,6238";"21,3448";"63,5275";"64,6078";"55,2344";"31,0258";"18,8116";"15,9377";"13,8616";"11,5308";"10,677";"10,2664";"9,8664";"8,3705";"8,0218";"7,3537";"7,034";"6,7237";"6,4227";"6,4227";"6,1308";"5,5738";"5,5738";"5,3084";"5,0516";"4,8032";"4,5631";"4,3311";"5,3084";"6,7237";"5,5738";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
83029900;2;01/04/2008;;1;1;"39,6528";"6,7237";"12,1247";21;11;2;2;2;"0,0";0;"9,8664";"10,677";"11,5308";"11,5308";"10,677";"9,8664";"9,477";"8,7292";"8,0218";"7,3537";"6,7237";"7,034";"8,0218";"10,2664";"10,677";"8,3705";"10,2664";"9,8664";"8,0218";"12,4289";"39,6528";"34,0321";"20,6914";"14,8755";"12,4289";"10,677";"9,477";"8,3705";"10,2664";"13,8616";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
83029900;2;01/03/2008;;1;1;"24,0958";"8,3705";"15,0412";21;19;2;2;2;"0,0";0;"20,0515";"20,6914";"22,0118";"17,6238";"13,3724";"10,677";"9,098";"10,2664";"12,4289";"14,3626";"15,9377";"18,2113";"21,3448";"20,6914";"15,9377";"12,4289";"9,8664";"9,098";"8,3705";"14,8755";"24,0958";"21,3448";"21,3448";"19,425";"15,4005";"13,3724";"12,4289";"11,0984";"10,677";"10,2664";"9,477";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
83029900;2;01/02/2008;;1;1;"40,4933";"12,4289";"22,891";2;16;2;2;2;"0,0";0;"34,807";"40,4933";"38,0";"34,807";"33,2666";"30,2974";"28,8683";"27,4761";"26,1207";"23,3871";"22,0118";"20,6914";"18,8116";"19,425";"15,4005";"12,4289";"12,4289";"18,8116";"28,8683";"26,1207";"18,8116";"16,4872";"14,8755";"12,8949";"15,9377";"18,2113";"19,425";"17,0492";"17,6238";;;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;2;2;2;1;1;1;1;1;1;1;;
83029900;2;01/01/2008;;1;1;"55,2344";"13,8616";"26,065";1;24;1;1;1;"0,0";0;"55,2344";"43,0716";"36,3848";"31,7634";"30,2974";"27,4761";"26,1207";"23,3871";"20,6914";"19,425";"17,6238";"17,6238";"33,2666";"33,2666";"36,3848";"34,807";"31,7634";"28,8683";"26,1207";"23,3871";"20,6914";"18,2113";"15,9377";"13,8616";"14,3626";"18,2113";"18,2113";"20,6914";"20,6914";"23,3871";"26,7938";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/12/2007;;1;1;"66,7977";"1,9922";"22,2977";23;1;1;1;1;"0,0";0;"1,9922";"1,9922";"2,2764";"2,9234";"3,2884";"4,3311";"6,1308";"8,0218";"9,477";"10,2664";"14,3626";"19,425";"17,0492";"14,8755";"13,8616";"13,8616";"15,9377";"18,2113";"18,2113";"26,1207";"34,807";"55,2344";"66,7977";"52,2839";"45,7352";"38,0";"35,5912";"31,7634";"38,0";"34,807";"35,5912";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/11/2007;;1;1;"71,295";"1,9922";"18,3843";2;30;1;1;1;"0,0";0;"64,6078";"71,295";"62,4569";"48,4844";"36,3848";"33,2666";"29,5782";"26,1207";"23,3871";"20,6914";"18,2113";"15,9377";"13,8616";"11,9742";"10,2664";"8,7292";"7,3537";"6,1308";"5,0516";"4,1071";"4,1071";"4,5631";"4,1071";"4,1071";"3,6826";"3,2884";"2,9234";"2,5864";"2,2764";"1,9922";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/10/2007;;1;1;"64,6078";"7,3537";"24,794";28;1;1;1;1;"0,0";0;"7,3537";"7,3537";"8,7292";"8,7292";"10,677";"10,2664";"9,477";"10,677";"12,8949";"13,8616";"18,8116";"27,4761";"52,2839";"38,0";"28,1676";"30,2974";"24,8018";"18,2113";"15,9377";"14,8755";"18,2113";"17,0492";"15,9377";"18,2113";"20,6914";"27,4761";"36,3848";"64,6078";"57,2496";"64,6078";"59,3034";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/09/2007;;1;1;"62,4569";"2,2764";"18,6453";23;17;1;1;1;"0,0";0;"36,3848";"24,8018";"19,425";"17,0492";"15,9377";"14,8755";"13,8616";"11,9742";"11,0984";"9,477";"8,0218";"6,7237";"5,5738";"4,5631";"3,6826";"2,9234";"2,2764";"2,2764";"2,5864";"19,425";"30,2974";"42,2027";"62,4569";"56,2371";"43,0716";"29,5782";"26,1207";"17,0492";"10,677";"8,7292";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/08/2007;;1;1;"47,5585";"1,9922";"4,7771";31;9;1;1;1;"0,0";0;"3,2884";"4,1071";"4,5631";"4,1071";"3,891";"3,6826";"2,9234";"2,4281";"1,9922";"2,2764";"2,2764";"2,2764";"2,9234";"3,6826";"3,2884";"3,6826";"3,4818";"4,1071";"4,1071";"3,6826";"3,2884";"3,2884";"3,4818";"3,891";"4,1071";"3,2884";"2,7515";"2,2764";"2,5864";"4,8032";"47,5585";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/07/2007;;1;1;"34,807";"2,2764";"11,0779";10;28;1;1;1;"0,0";0;"2,9234";"3,6826";"4,8032";"6,1308";"8,3705";"11,5308";"18,8116";"21,3448";"22,6925";"34,807";"27,4761";"25,4567";"22,0118";"19,425";"17,0492";"14,8755";"11,9742";"10,2664";"9,477";"8,0218";"7,3537";"6,1308";"5,5738";"4,5631";"3,6826";"3,2884";"2,5864";"2,2764";"2,2764";"2,2764";"2,2764";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/06/2007;;1;1;"9,098";"2,2764";"4,6386";12;1;1;1;1;"0,0";0;"2,2764";"2,5864";"2,9234";"4,1071";"3,6826";"4,1071";"4,1071";"5,0516";"5,0516";"5,5738";"7,3537";"9,098";"9,098";"4,5631";"3,891";"3,6826";"3,6826";"4,5631";"3,6826";"4,1071";"4,3311";"6,7237";"7,3537";"6,1308";"4,5631";"3,6826";"3,2884";"3,6826";"3,2884";"2,9234";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/05/2007;;1;1;"71,295";"1,9922";"11,8208";19;1;1;1;1;"0,0";0;"1,9922";"2,1311";"2,9234";"2,9234";"2,2764";"3,4818";"5,0516";"6,1308";"9,098";"6,7237";"4,8032";"3,6826";"2,5864";"3,6826";"3,6826";"4,1071";"16,4872";"34,807";"71,295";"43,0716";"28,8683";"23,3871";"20,0515";"16,4872";"13,3724";"9,8664";"7,6829";"5,8479";"4,5631";"3,1023";"2,2764";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/04/2007;;1;1;"5,5738";"1,4968";"2,8869";17;11;1;1;1;"0,0";0;"3,6826";"3,2884";"2,9234";"2,2764";"2,5864";"3,2884";"3,2884";"2,9234";"2,2764";"1,9922";"1,4968";"1,7327";"2,2764";"2,9234";"3,6826";"4,5631";"5,5738";"5,5738";"4,5631";"3,6826";"3,2884";"2,5864";"2,2764";"2,2764";"2,2764";"1,9922";"1,7327";"1,8594";"1,7327";"1,9922";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/03/2007;;1;1;"93,0279";"4,5631";"35,8286";13;31;1;1;1;"0,0";0;"66,7977";"46,6421";"34,807";"30,2974";"45,7352";"43,0716";"67,9074";"80,7613";"38,0";"36,3848";"33,2666";"79,5435";"93,0279";"63,5275";"55,2344";"43,0716";"35,5912";"31,7634";"27,4761";"26,1207";"24,0958";"20,0515";"17,0492";"13,8616";"11,9742";"10,2664";"9,477";"8,0218";"6,7237";"5,5738";"4,5631";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/02/2007;;1;1;"90,9997";"9,477";"30,8478";25;11;1;1;1;"0,0";0;"18,2113";"17,0492";"15,9377";"15,9377";"14,8755";"14,8755";"12,8949";"11,9742";"11,0984";"10,2664";"9,477";"18,2113";"20,6914";"19,425";"15,9377";"19,425";"19,425";"20,0515";"24,8018";"29,5782";"36,3848";"42,2027";"58,2716";"71,295";"90,9997";"79,5435";"73,6024";"71,295";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
83029900;2;01/01/2007;;1;1;"38,0";"5,3084";"16,1313";20;2;1;1;1;"0,0";0;"6,1308";"5,3084";"6,1308";"6,1308";"7,3537";"7,3537";"7,3537";"6,1308";"8,0218";"9,477";"11,0984";"11,9742";"11,9742";"11,9742";"11,0984";"10,2664";"8,7292";"8,0218";"7,3537";"38,0";"36,3848";"34,807";"33,2666";"31,7634";"28,8683";"27,4761";"24,8018";"22,0118";"20,6914";"20,6914";"19,425";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/12/2006;;1;1;"36,3848";"3,2884";"14,1035";4;18;1;1;1;"0,0";0;"24,8018";"23,3871";"22,0118";"36,3848";"32,5104";"28,8683";"26,1207";"23,3871";"22,0118";"20,6914";"19,425";"17,0492";"14,3626";"8,0218";"5,8479";"4,5631";"3,6826";"3,2884";"3,6826";"3,4818";"3,891";"4,1071";"5,0516";"5,8479";"7,034";"10,677";"12,8949";"13,8616";"11,9742";"10,2664";"8,0218";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/11/2006;;1;1;"72,4438";"1,9922";"15,1433";26;1;1;1;1;"0,0";0;"1,9922";"2,5864";"4,1071";"5,0516";"6,1308";"8,0218";"8,7292";"7,3537";"6,7237";"6,1308";"5,5738";"5,0516";"4,5631";"4,1071";"3,6826";"3,2884";"2,9234";"3,1023";"45,7352";"33,2666";"17,0492";"17,6238";"13,8616";"11,9742";"17,0492";"72,4438";"52,2839";"46,6421";"13,8616";"23,3871";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/10/2006;;1;1;"23,3871";"1,2833";"6,7018";3;31;1;1;1;"0,0";0;"8,0218";"14,8755";"23,3871";"20,6914";"17,0492";"14,8755";"11,9742";"8,0218";"6,1308";"4,5631";"4,1071";"4,1071";"4,1071";"4,5631";"5,0516";"5,5738";"5,3084";"4,5631";"5,5738";"5,0516";"5,0516";"4,5631";"4,1071";"3,6826";"2,5864";"2,2764";"1,9922";"1,7327";"1,4968";"1,3873";"1,2833";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/09/2006;;1;1;"34,807";"1,8594";"5,9091";2;15;1;1;1;"0,0";0;"26,1207";"34,807";"14,3626";"11,5308";"6,1308";"3,891";"2,9234";"6,1308";"5,5738";"5,5738";"4,5631";"4,3311";"3,2884";"2,4281";"1,8594";"2,2764";"2,7515";"2,5864";"3,2884";"3,6826";"2,9234";"2,2764";"3,2884";"2,9234";"3,2884";"3,2884";"2,7515";"2,9234";"2,5864";"2,9234";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
